Date,AAPL,GLD,GOOGL,GS,JPM,KO,MSFT,NVDA,TLT,XOM
2025-04-08,171.5137481689453,275.20001220703125,144.19998168945312,452.83856201171875,212.73277282714844,66.49247741699219,351.8662109375,96.27731323242188,84.20407104492188,97.4226303100586
2025-04-09,197.8048553466797,285.3800048828125,158.16159057617188,506.3793640136719,229.86949157714844,67.97936248779297,387.52325439453125,114.30307006835938,84.6996841430664,102.2855453491211
2025-04-10,189.4191436767578,292.3500061035156,152.2919464111328,479.85882568359375,222.77743530273438,68.76655578613281,378.45269775390625,107.5446548461914,82.36466217041016,96.61054229736328
2025-04-11,197.10850524902344,297.92999267578125,156.59701538085938,484.4046325683594,231.6940155029297,69.41767120361328,385.498779296875,110.90386199951172,82.81259155273438,99.71390533447266
2025-04-14,201.45556640625,296.2300109863281,158.52035522460938,493.7509765625,230.24224853515625,70.408935546875,384.8636169433594,110.68391418457031,83.40349578857422,99.95560455322266
2025-04-15,201.07754516601562,297.7799987792969,155.76986694335938,497.5816345214844,228.6825714111328,69.83556365966797,382.7994384765625,112.1735610961914,83.69894409179688,99.67523193359375
2025-04-16,193.24891662597656,307.4700012207031,152.8001708984375,488.9210510253906,225.229736328125,69.66062927246094,368.7867126464844,104.46538543701172,84.16595458984375,100.7290267944336
2025-04-17,195.9446563720703,306.1199951171875,150.63766479492188,499.1491394042969,227.534912109375,70.94344329833984,364.9858093261719,101.4660873413086,83.42253875732422,103.36833190917969
2025-04-21,192.14476013183594,315.5899963378906,147.15972900390625,491.18414306640625,224.62156677246094,70.71992492675781,356.3916015625,96.88717651367188,81.96435546875,101.8504867553711
2025-04-22,198.69017028808594,311.1099853515625,150.94659423828125,509.43603515625,231.0956268310547,71.8180923461914,364.0331115722656,98.86669921875,82.42184448242188,104.70249938964844
2025-04-23,203.52464294433594,303.6499938964844,154.8131866455078,518.56689453125,236.28472900390625,71.23499298095703,371.54559326171875,102.68579864501953,83.222412109375,103.80339050292969
2025-04-24,207.27481079101562,308.07000732421875,158.72959899902344,534.3009033203125,239.97299194335938,70.47696685791016,384.3575134277344,106.40492248535156,84.09925079345703,105.02153015136719
2025-04-25,208.18002319335938,304.7300109863281,161.40036010742188,533.80126953125,238.90379333496094,69.88416290283203,388.8729553222656,110.98385620117188,84.71875,104.9635238647461
2025-04-28,209.03549194335938,309.07000732421875,160.05502319335938,535.31005859375,238.58009338378906,69.76753997802734,388.1882019042969,108.70438385009766,85.25245666503906,105.02153015136719
2025-04-29,210.0998992919922,306.05999755859375,159.60658264160156,537.7788696289062,239.95338439941406,70.31175231933594,391.0462951660156,108.99431610107422,85.96726989746094,104.76050567626953
2025-04-30,211.3831024169922,303.7699890136719,158.2512664794922,536.4367065429688,239.95338439941406,70.50611877441406,392.25701904296875,108.89433288574219,85.27153015136719,102.12118530273438
2025-05-01,212.19879150390625,297.4599914550781,160.74261474609375,542.5892333984375,242.18008422851562,69.2816162109375,422.16802978515625,111.58370208740234,84.83915710449219,102.26620483398438
2025-05-02,204.27069091796875,297.9800109863281,163.4632110595703,554.6101684570312,247.69285583496094,69.63147735595703,431.97296142578125,114.47303009033203,83.92083740234375,102.68192291259766
2025-05-05,197.84461975097656,306.8800048828125,163.64259338378906,548.2029418945312,247.7418975830078,69.68006896972656,432.8562316894531,113.7931900024414,83.45211029052734,99.83958435058594
2025-05-06,197.4666290283203,315.4800109863281,162.66595458984375,538.2098999023438,244.4950408935547,69.69950103759766,430.0179443359375,113.51325988769531,83.72949981689453,101.23175048828125
2025-05-07,195.21849060058594,310.75,150.85691833496094,540.7179565429688,244.63238525390625,70.36034393310547,430.0576477050781,117.03242492675781,84.08345794677734,101.13507080078125
2025-05-08,196.45199584960938,304.6300048828125,153.74688720703125,554.2183227539062,248.63455200195312,69.16499328613281,434.84100341796875,117.34235382080078,83.14600372314453,102.54656982421875
2025-05-09,197.4865264892578,306.8399963378906,152.22218322753906,555.58984375,248.25198364257812,68.53330993652344,435.3967590332031,116.62252044677734,83.2703628540039,103.7453842163086
2025-05-12,209.95703125,298.19000244140625,157.91244506835938,579.3379516601562,255.08900451660156,67.57120513916016,445.8467712402344,122.97102355957031,82.49552154541016,105.53392791748047
2025-05-13,212.0885772705078,299.4599914550781,158.97874450683594,591.5547485351562,257.9925842285156,67.01725769042969,445.72772216796875,129.89938354492188,82.16072082519531,105.82395935058594
2025-05-14,211.490966796875,293.1600036621094,164.79855346679688,599.1867065429688,260.5724182128906,67.21163177490234,449.4988098144531,135.30810546875,81.615478515625,104.87651824951172
2025-05-15,210.61444091796875,297.8399963378906,163.39344787597656,603.3994750976562,262.3870544433594,69.59260559082031,450.5129089355469,134.79823303222656,82.3329086303711,105.94002532958984
2025-05-16,210.42520141601562,294.239990234375,165.61572265625,606.4659423828125,262.4557800292969,69.97161102294922,451.6463317871094,135.36810302734375,82.55292510986328,105.55950164794922
2025-05-19,207.9550018310547,298.0299987792969,165.96450805664062,599.8724975585938,259.826904296875,69.90359497070312,456.2197570800781,135.53805541992188,82.31377410888672,103.88131713867188
2025-05-20,206.04258728027344,303.5799865722656,163.4133758544922,594.2097778320312,260.61163330078125,69.67035675048828,455.5238342285156,134.3483428955078,81.720703125,102.39826965332031
2025-05-21,201.2914276123047,305.82000732421875,167.9775390625,581.4149169921875,256.06011962890625,69.82584381103516,449.9561767578125,131.76895141601562,80.32408142089844,101.13964080810547
2025-05-22,200.56431579589844,303.1099853515625,170.27955627441406,586.0880737304688,255.6972198486328,69.13583374023438,452.2329406738281,132.7987060546875,80.74498748779297,100.46641540527344
2025-05-23,194.4983673095703,309.75,167.8878631591797,586.3917236328125,255.73643493652344,69.74809265136719,447.5799560546875,131.25906372070312,80.87891387939453,100.52495574951172
2025-05-27,199.41885375976562,304.5,172.30255126953125,603.2328491210938,260.22906494140625,69.7578125,458.0292663574219,135.4680633544922,82.00768280029297,101.00303649902344
2025-05-28,199.62803649902344,303.80999755859375,171.76441955566406,596.0908203125,258.46337890625,69.14556884765625,454.7184753417969,134.7782440185547,81.65373992919922,99.62732696533203
2025-05-29,199.15988159179688,305.6099853515625,171.26614379882812,592.58349609375,259.32659912109375,69.47598266601562,456.0308837890625,139.15721130371094,82.40943908691406,100.19322204589844
2025-05-30,200.05633544921875,303.6000061035156,171.1465606689453,591.1952514648438,258.96368408203125,70.06880187988281,457.7011413574219,135.09817504882812,82.53380584716797,99.81271362304688
2025-06-02,200.90298461914062,311.6700134277344,168.4459228515625,589.4918823242188,259.611083984375,69.97161102294922,459.3018493652344,137.34764099121094,81.76568603515625,100.54447937011719
2025-06-03,202.46676635742188,308.9100036621094,165.60577392578125,594.5231323242188,261.1903381347656,69.15528869628906,460.29608154296875,141.1867218017578,81.62166595458984,101.2762451171875
2025-06-04,202.01856994628906,310.8999938964844,167.46929931640625,589.974365234375,259.1794738769531,69.35936737060547,461.1908874511719,141.88656616210938,82.9466552734375,99.81271362304688
2025-06-05,199.8372039794922,309.3299865722656,167.62876892089844,596.54150390625,256.9527587890625,68.91232299804688,464.9788818359375,139.95701599121094,83.0042495727539,99.35414123535156
2025-06-06,203.11419677734375,305.17999267578125,173.079833984375,604.536376953125,260.6606750488281,69.33992767333984,467.6632995605469,141.6865997314453,81.94811248779297,101.73480987548828
2025-06-09,200.65394592285156,306.6199951171875,175.69395446777344,604.0637817382812,261.6513977050781,69.74809265136719,470.0196228027344,142.59640502929688,82.0345230102539,102.41779327392578
2025-06-10,201.869140625,306.7099914550781,178.19833374023438,605.3929443359375,263.4759521484375,70.31175231933594,468.2001953125,143.92608642578125,82.45697784423828,104.61308288574219
2025-06-11,197.99452209472656,308.3699951171875,176.9511260986328,614.5496215820312,263.03448486328125,70.03963470458984,469.890380859375,142.80625915527344,82.70661163330078,106.65226745605469
2025-06-12,198.412841796875,312.20001220703125,175.30484008789062,615.4751586914062,263.12274169921875,70.20484924316406,476.104248046875,144.9759063720703,83.69556427001953,107.06206512451172
2025-06-13,195.67372131347656,316.2900085449219,174.27716064453125,604.0834350585938,259.89556884765625,69.50994110107422,472.2168273925781,141.94639587402344,82.8890380859375,109.39395141601562
2025-06-16,197.63592529296875,311.7799987792969,176.3724365234375,618.1728515625,265.20233154296875,69.02057647705078,476.3727111816406,144.66595458984375,82.05371856689453,109.74520111083984
2025-06-17,194.86692810058594,311.94000244140625,175.5542755126953,615.012451171875,264.37835693359375,68.13972473144531,475.279052734375,144.09603881835938,83.0522689819336,111.22823333740234
2025-06-18,195.80320739746094,310.260009765625,172.93020629882812,625.4490356445312,268.7336730957031,67.73844146728516,477.4663391113281,145.455810546875,83.1962890625,110.43793487548828
